Date,TREX,STMP,ENPH,IPGP,NICE,TNC,MANH,CYBR,SNA,PLNT,THO,AMN,VAR,WEX,RHI,VFSUX,VHYAX,VOO
2020-05-07,55.165000915527344,194.8800048828125,54.4900016784668,147.38999938964844,173.89999389648438,55.209999084472656,75.77999877929688,105.93000030517578,122.20999908447266,61.13999938964844,68.87000274658203,42.349998474121094,116.94000244140625,137.88999938964844,45.15999984741211,10.75,22.790000915527344,264.3599853515625
2020-05-08,57.54499816894531,202.8699951171875,57.279998779296875,152.05999755859375,176.5,56.279998779296875,76.7699966430664,109.05999755859375,127.33000183105469,60.220001220703125,76.9800033569336,44.0,118.69999694824219,133.61000061035156,47.380001068115234,10.75,23.309999465942383,268.7799987792969
2020-05-11,58.709999084472656,216.1999969482422,59.58000183105469,153.77000427246094,175.5,55.5,77.12000274658203,114.7699966430664,124.83999633789062,58.099998474121094,77.33000183105469,45.5,121.36000061035156,131.91000366210938,46.43000030517578,10.739999771118164,23.200000762939453,268.82000732421875
2020-05-12,56.70000076293945,195.24000549316406,59.27000045776367,151.52000427246094,175.2100067138672,51.91999816894531,74.36000061035156,109.73999786376953,122.73999786376953,52.0099983215332,72.94000244140625,39.90999984741211,119.06999969482422,126.04000091552734,44.86000061035156,10.75,22.760000228881836,263.4100036621094
2020-05-13,56.959999084472656,196.9199981689453,57.470001220703125,145.2100067138672,169.1699981689453,51.4900016784668,69.73999786376953,96.36000061035156,120.05000305175781,47.91999816894531,68.06999969482422,37.540000915527344,116.62000274658203,116.08999633789062,43.54999923706055,10.75,22.309999465942383,258.739990234375
2020-05-14,56.1349983215332,195.49000549316406,56.97999954223633,146.02000427246094,170.1300048828125,51.91999816894531,71.41999816894531,97.76000213623047,123.88999938964844,51.0099983215332,67.37000274658203,40.33000183105469,114.04000091552734,123.01000213623047,44.61000061035156,10.75,22.6200008392334,261.8599853515625
2020-05-15,57.474998474121094,195.2100067138672,58.380001068115234,146.17999267578125,172.2100067138672,51.91999816894531,72.31999969482422,95.54000091552734,122.94999694824219,52.31999969482422,71.52999877929688,38.65999984741211,114.02999877929688,120.5,45.13999938964844,10.760000228881836,22.600000381469727,263.0400085449219
2020-05-18,61.380001068115234,198.41000366210938,64.41999816894531,150.22000122070312,175.7100067138672,56.43000030517578,74.80999755859375,97.91000366210938,134.38999938964844,57.70000076293945,77.37000274658203,42.29999923706055,118.97000122070312,135.3800048828125,48.56999969482422,10.760000228881836,23.440000534057617,271.0799865722656
2020-05-19,59.59000015258789,202.5,67.04000091552734,154.16000366210938,176.86000061035156,55.02000045776367,73.47000122070312,96.06999969482422,132.8699951171875,57.540000915527344,78.26000213623047,43.56999969482422,116.26000213623047,132.67999267578125,48.16999816894531,10.779999732971191,23.040000915527344,268.5199890136719
2020-05-20,61.04999923706055,193.83999633789062,64.16999816894531,158.27999877929688,179.5800018310547,58.06999969482422,73.69999694824219,97.5,133.72000122070312,60.91999816894531,80.98999786376953,45.209999084472656,119.91000366210938,137.19000244140625,48.9900016784668,10.789999961853027,23.3799991607666,272.8999938964844
